location,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport
lat,15.87821,15.87821,15.87821,15.87821
lon,108.28125,108.28125,108.28125,108.28125
asl,26.241,26.241,26.241,26.241
variable,Temperature,Relative Humidity,Mean Sea Level Pressure,Precipitation Total
unit,°C,%,hPa,mm
level,2 m elevation corrected,2 m,MSL,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
,,,,
,,,,
timestamp,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation
20191028T0800,27.655565,90.78607,1014.6,0
20191028T0900,29.495565,80.46771,1014.5,0.1
20191028T1000,29.395567,80.646835,1014.4,0.5
20191028T1100,29.335566,79.87765,1013.5,0.6
20191028T1200,30.195566,75.20432,1012.8,0.4
20191028T1300,29.525566,76.278984,1011.7,0.3
20191028T1400,29.645567,75.032295,1011.4,0
20191028T1500,29.435566,77.18127,1011.2,0
20191028T1600,29.475567,76.45403,1011.4,0
20191028T1700,28.205566,83.53961,1011.7,0.1
20191028T1800,28.555567,84.42247,1012.1,0.1
20191028T1900,27.275566,85.62047,1013,0.2
20191028T2000,27.415565,87.07501,1013.8,0
20191028T2100,27.035566,88.03786,1014.1,0
20191028T2200,26.675566,89.65702,1014.2,0
20191028T2300,26.445566,89.91093,1014.1,0
20191029T0000,26.295567,90.54933,1013.7,0
20191029T0100,25.675566,93.94005,1013.1,0
20191029T0200,25.335566,95.516655,1012.5,0.3
20191029T0300,24.875566,97.181465,1012.4,0.4
20191029T0400,25.275566,94.661354,1012.4,0.5
20191029T0500,25.665565,90.13335,1012.6,0.1
20191029T0600,25.715567,89.91995,1013.2,0.2
20191029T0700,26.335566,89.743004,1013.5,0.3
20191029T0800,25.985565,92.2823,1014.3,0.8
20191029T0900,26.465567,85.496216,1014.8,0.5
20191029T1000,25.525566,90.07064,1014.9,1.4
20191029T1100,26.235565,88.880585,1014.1,0.2
20191029T1200,26.525566,86.95158,1013.4,1
20191029T1300,27.315565,83.89986,1012.2,1.1
20191029T1400,26.465567,88.04858,1011.8,1.9
20191029T1500,26.605566,84.63945,1011.8,0.5
20191029T1600,25.925566,89.555885,1011.8,2.1
20191029T1700,25.315565,89.78676,1012.4,3.6
20191029T1800,24.885567,91.6775,1013.1,1.5
20191029T1900,24.775566,91.39553,1013.3,1.4
20191029T2000,24.865566,89.70383,1014,0.7
20191029T2100,25.275566,88.59976,1014.1,0.6
20191029T2200,24.775566,89.5352,1013.9,0.3
20191029T2300,24.705566,89.42215,1013.7,0
20191030T0000,24.835566,87.18178,1013.1,0
20191030T0100,24.335566,85.71632,1012.3,0.1
20191030T0200,24.335566,84.82999,1011.7,0
20191030T0300,24.215567,84.97411,1011.7,0
20191030T0400,23.945566,86.68298,1011.5,0.1
20191030T0500,24.515566,81.9373,1011.4,0.3
20191030T0600,24.495565,85.36552,1012.2,0.5
20191030T0700,24.745565,87.333496,1012.8,1.3
20191030T0800,24.415565,92.32165,1013.5,1.5
20191030T0900,24.975567,90.36378,1013.4,0.9
20191030T1000,25.545567,88.24572,1013,0.4
20191030T1100,25.765566,85.95008,1012.6,0.4
20191030T1200,25.605566,86.09196,1012.2,3.2
20191030T1300,24.795567,86.019966,1010.5,8.6
20191030T1400,24.685566,94.815346,1009.9,1.5
20191030T1500,24.125566,95.66206,1009.5,1.9
20191030T1600,24.545567,94.52627,1009.5,3.2
20191030T1700,25.085566,91.79809,1009.9,3.2
20191030T1800,25.335566,90.76697,1009.6,4.8
20191030T1900,24.915565,93.63236,1009.9,6.8
20191030T2000,25.005566,93.63563,1010.3,7.4
20191030T2100,25.605566,93.20973,1010.2,7
20191030T2200,25.475567,94.61041,1010.1,4.7
20191030T2300,25.355566,94.154724,1009.4,3.3
20191031T0000,25.565565,94.443436,1008.8,4.1
20191031T0100,25.545567,94.27352,1008,6.1
20191031T0200,25.565565,93.54363,1007.3,16.3
20191031T0300,25.235565,93.98163,1007.2,17.7
20191031T0400,25.195566,92.85844,1007.1,7.9
20191031T0500,25.595566,92.48621,1007.3,6.7
20191031T0600,25.675566,93.37989,1008.9,4
20191031T0700,25.955566,91.456535,1009.3,3.7
20191031T0800,25.875566,92.222176,1010.2,5.4
20191031T0900,25.625566,92.26606,1010.6,6.4
20191031T1000,25.305567,92.14064,1010.9,5.7
20191031T1100,25.365566,93.92966,1009.9,5
20191031T1200,25.545567,94.895584,1009.6,3.8
20191031T1300,25.345566,95.68841,1008.8,3.4
20191031T1400,25.555567,91.986565,1008,3
20191031T1500,25.455566,93.31571,1008.5,2.3
20191031T1600,25.505566,89.85283,1008.5,2.2
20191031T1700,25.435566,95.11995,1008.7,2
20191031T1800,25.575565,94.04919,1009.3,1.5
20191031T1900,25.315565,94.04066,1010.1,1.3
20191031T2000,25.175566,94.26196,1011.1,0.8
20191031T2100,25.065565,90.86124,1011.1,0.9
20191031T2200,24.965567,90.09062,1011.6,0.8
20191031T2300,24.885567,89.65084,1010.9,0.7
20191101T0000,25.035566,88.636185,1010.9,0.4
20191101T0100,24.685566,89.583565,1010.4,0.6
20191101T0200,24.585566,90.39516,1010,0.3
20191101T0300,24.435566,90.990875,1010,0
20191101T0400,24.125566,92.47613,1009.8,0.1
20191101T0500,25.085566,89.60961,1010.7,0.1
20191101T0600,25.285566,88.70757,1011.2,0
20191101T0700,25.915565,87.69047,1011.8,0
20191101T0800,25.815565,90.57624,1012.4,0
20191101T0900,27.235565,86.18161,1012.7,0
20191101T1000,27.635567,82.63651,1012.8,0.1
20191101T1100,26.275566,86.09874,1011.9,4.2
20191101T1200,26.785566,89.4502,1011,0.3
20191101T1300,27.165565,90.115005,1010.7,0.1
20191101T1400,27.205566,90.27812,1010,0
20191101T1500,28.035566,86.76281,1010,0.1
20191101T1600,28.445566,83.36548,1009.9,1.4
20191101T1700,26.305567,90.71242,1010,1.7
20191101T1800,26.125566,88.926384,1010.9,0.9
20191101T1900,25.945566,91.12803,1011.6,0.6
20191101T2000,25.785566,90.683304,1012.6,1.8
20191101T2100,25.205566,92.803085,1012.6,1.5
20191101T2200,24.575565,93.3943,1012.8,0.3
20191101T2300,24.515566,93.90053,1012.8,0.3
20191102T0000,24.495565,94.81002,1012.2,0.2
20191102T0100,24.435566,94.63698,1011.6,0.2
20191102T0200,24.465567,94.182434,1011.5,0.1
20191102T0300,24.695566,93.23015,1011,0.1
20191102T0400,24.655565,93.0039,1011.2,0
20191102T0500,24.865566,94.64957,1011.4,0
20191102T0600,25.065565,93.076645,1011.8,0
20191102T0700,25.255566,91.31063,1012.8,0
20191102T0800,25.245565,93.588104,1013.2,0
20191102T0900,26.485565,84.9341,1013.6,0.1
20191102T1000,26.575565,88.58529,1013.4,0.3
20191102T1100,26.495565,93.24356,1013.1,0.1
20191102T1200,27.395567,84.613754,1011.9,0
20191102T1300,26.915565,88.18693,1011,0
20191102T1400,27.855566,86.59378,1009.9,2.1
20191102T1500,26.435566,93.519035,1009.8,1.3
20191102T1600,27.205566,89.58335,1010.5,0
20191102T1700,26.285566,93.56937,1010.6,0
20191102T1800,25.925566,96.21414,1011.1,0.2
20191102T1900,25.875566,96.49998,1011.6,0
20191102T2000,25.825565,96.614204,1012.4,0.2
20191102T2100,26.135567,94.62898,1013.1,0.4
20191102T2200,25.795567,96.0403,1013.3,1.5
20191102T2300,25.985565,92.33751,1013.1,1.9
20191103T0000,25.665565,92.87786,1012.5,0.3
20191103T0100,25.835566,91.17683,1011.8,0.2
20191103T0200,25.825565,90.305466,1011.2,0.3
20191103T0300,25.525566,86.86948,1011.2,0.3
20191103T0400,25.305567,88.334694,1011.1,0.3
20191103T0500,25.475567,91.102875,1011.9,0.4
20191103T0600,25.825565,88.16007,1012.1,0.2
20191103T0700,26.345566,84.972015,1012.7,0.2
20191103T0800,26.595566,86.43725,1013.6,0.1
20191103T0900,27.915565,77.38648,1013.9,0.2
20191103T1000,27.705566,77.21716,1013.6,0.1
20191103T1100,28.225567,75.31419,1012.9,0
20191103T1200,28.495565,73.16048,1012.4,0
20191103T1300,28.665565,71.09462,1011.7,0
20191103T1400,28.335566,72.56114,1011.1,0
20191103T1500,27.805567,75.06854,1010.9,0
20191103T1600,27.665565,73.15792,1010.9,0
20191103T1700,26.705566,79.74027,1011.2,0
20191103T1800,26.655565,80.02426,1012,0
20191103T1900,26.325565,83.74905,1012.7,0
20191103T2000,26.795567,82.29674,1013.2,0
20191103T2100,26.255566,84.09658,1013.8,0
20191103T2200,25.935566,80.7156,1013.6,0.1
20191103T2300,25.765566,83.08435,1013.5,0.1
20191104T0000,25.205566,85.63975,1013.1,0.2
20191104T0100,24.965567,88.09589,1012.3,0
20191104T0200,24.865566,89.54111,1011.8,0
20191104T0300,24.425566,92.32212,1011.7,0
20191104T0400,24.605566,91.33129,1011.8,0.2
20191104T0500,24.815565,94.477554,1012,0.1
20191104T0600,25.055567,95.567696,1013,0.1
20191104T0700,25.435566,93.76337,1013.4,0
20191104T0800,26.065565,93.171715,1014.3,0
20191104T0900,27.855566,83.25506,1014.5,0
20191104T1000,27.545567,82.6268,1014.3,0
20191104T1100,27.785566,76.76371,1013.5,0.1
20191104T1200,28.315565,73.21968,1013.1,0
20191104T1300,28.505566,72.501595,1012.1,0
20191104T1400,28.655565,69.72637,1011.4,0
20191104T1500,28.325565,67.5739,1011.1,0
20191104T1600,28.195566,68.50528,1011,0
20191104T1700,27.095566,77.36502,1011.4,0
20191104T1800,27.045567,78.824455,1011.9,0
20191104T1900,26.585566,80.50167,1012.8,0
20191104T2000,26.445566,82.60641,1013.4,0
20191104T2100,25.755566,87.30886,1013.5,0
20191104T2200,25.315565,89.408485,1013.8,0
20191104T2300,25.425566,88.71749,1013.5,0.1
20191105T0000,24.955566,90.5265,1013.3,0.2
20191105T0100,23.895567,94.73542,1012.7,0.1
20191105T0200,23.885567,95.07982,1012.2,0.4
20191105T0300,23.835566,93.99038,1011.9,0.1
20191105T0400,24.195566,91.75351,1011.6,0.1
20191105T0500,24.615566,92.38671,1012.3,0.4
20191105T0600,24.545567,91.6048,1012.9,1
20191105T0700,25.355566,88.8197,1013.2,0.1
20191105T0800,25.555567,90.28946,1013.8,0
20191105T0900,27.185566,75.56808,1013.8,0.1
20191105T1000,27.515566,74.52476,1013.6,0
20191105T1100,27.385567,72.845055,1012.8,0
20191105T1200,27.385567,69.36725,1012.3,0
20191105T1300,27.585566,65.548035,1011.3,0
20191105T1400,27.295567,65.367775,1010.6,0
20191105T1500,27.205566,66.53144,1010,0
20191105T1600,26.955566,67.26719,1010.1,0
20191105T1700,25.865566,71.74362,1009.9,0
20191105T1800,25.895567,72.595085,1010.4,0
20191105T1900,25.435566,75.25373,1010.9,0
20191105T2000,25.195566,80.37827,1011.5,0
20191105T2100,25.675566,77.68456,1012,0
20191105T2200,25.835566,78.61479,1011.8,0
20191105T2300,25.715567,82.22543,1011.6,0
20191106T0000,24.435566,86.56654,1011.3,0
20191106T0100,23.425566,90.82258,1010.5,0
20191106T0200,22.865566,92.927666,1009.9,0
20191106T0300,22.475567,96.503624,1009.9,0
20191106T0400,22.365566,97.746994,1010.1,0
20191106T0500,23.695566,94.156685,1010.4,0
20191106T0600,24.175566,93.718376,1010.8,0
20191106T0700,25.335566,87.64553,1011.5,0
20191106T0800,25.805567,85.90173,1012.4,0
20191106T0900,27.785566,71.942116,1012.4,0.1
20191106T1000,27.885567,73.28282,1012.1,0.3
20191106T1100,27.695566,72.63084,1010.8,0
20191106T1200,28.735565,67.32338,1010.1,0.1
20191106T1300,28.585566,70.22363,1008.8,0.2
20191106T1400,28.085566,70.95037,1008,0.1
20191106T1500,27.095566,76.897194,1008,0.1
20191106T1600,27.105566,76.10906,1008.5,0
20191106T1700,26.415565,83.50596,1009,0
20191106T1800,26.325565,83.90084,1009.6,0
20191106T1900,25.715567,87.14777,1009.8,0
20191106T2000,25.185566,90.64915,1010.9,0
20191106T2100,25.225567,90.979706,1011.5,0
20191106T2200,24.825565,91.56386,1011.7,0
20191106T2300,25.505566,84.122826,1011.3,0
20191107T0000,25.375566,85.91528,1011.1,0
20191107T0100,24.985565,88.68628,1010.7,0
20191107T0200,23.875566,93.8779,1010.7,0
20191107T0300,23.325565,96.167755,1010.7,0
20191107T0400,23.255566,96.57587,1010.9,0
20191107T0500,23.635567,95.82494,1011.3,0
20191107T0600,23.775566,95.6542,1012,0
20191107T0700,25.425566,89.95612,1012.9,0
20191107T0800,26.135567,84.95211,1013.8,0
20191107T0900,27.565565,73.186035,1014.3,0.2
20191107T1000,27.415565,76.20107,1014.2,0.1
20191107T1100,27.675566,77.44636,1013.3,0.2
20191107T1200,28.265566,76.78613,1012.3,0
20191107T1300,28.375566,76.52524,1011.6,0
20191107T1400,28.215567,78.035484,1011,0.4
20191107T1500,27.555567,79.17738,1011.4,0.3
20191107T1600,27.155565,74.69528,1011.7,0.2
20191107T1700,26.155565,83.12613,1012.4,0.3
20191107T1800,25.325565,86.328384,1012.7,0.5
20191107T1900,25.355566,87.91239,1013.5,0.2
20191107T2000,25.785566,86.15979,1014.6,0
20191107T2100,26.005566,85.55742,1014.7,0
20191107T2200,25.245565,89.51187,1014.7,0
20191107T2300,25.575565,88.247925,1014.1,0.1
20191108T0000,25.155565,90.48358,1013.8,0
20191108T0100,24.425566,89.5121,1013.5,0.9
20191108T0200,24.455566,86.30474,1012.9,0.5
20191108T0300,23.885567,88.55269,1013.5,0.2
20191108T0400,23.775566,90.6218,1013.5,0.3
20191108T0500,24.575565,82.44826,1014.2,0.4
20191108T0600,25.145567,83.21999,1015.4,0.7
20191108T0700,24.845566,84.312416,1016,0.2
20191108T0800,24.555567,87.690765,1016.9,0
20191108T0900,25.705566,77.97466,1017.3,0
20191108T1000,26.005566,74.651634,1017.7,0.1
20191108T1100,26.115566,69.64681,1016.8,0
20191108T1200,26.825565,66.168274,1015.8,0
20191108T1300,26.455566,64.79092,1014.9,0
20191108T1400,27.255566,64.99662,1014.2,0
20191108T1500,26.885567,65.81233,1014.5,0
20191108T1600,26.505566,66.268295,1014.6,0
20191108T1700,25.775566,71.86106,1014.9,0
20191108T1800,24.925566,75.500275,1015.4,0
20191108T1900,23.795567,79.45946,1015.7,0
20191108T2000,23.755566,79.45414,1016.1,0
20191108T2100,23.455566,83.80779,1016.4,0
20191108T2200,23.465567,84.53532,1016.5,0
20191108T2300,22.675566,88.9542,1015.9,0
20191109T0000,22.415565,91.098595,1015.7,0
20191109T0100,22.585566,92.1775,1015,0
20191109T0200,22.235565,93.70211,1014.8,0.1
20191109T0300,22.215567,94.10481,1014.6,0.8
20191109T0400,22.725567,84.98472,1014.6,1.2
20191109T0500,23.115566,85.60236,1014.9,0.4
20191109T0600,23.755566,84.772736,1015.6,0.2
20191109T0700,24.225567,84.50803,1016.1,0.2
20191109T0800,24.595566,88.65832,1017.1,0.6
20191109T0900,26.065565,81.0755,1017.4,0.7
20191109T1000,26.865566,77.00439,1017.3,0.6
20191109T1100,26.445566,76.66301,1016.3,0.2
20191109T1200,27.205566,69.24892,1015.2,0
20191109T1300,27.445566,65.43874,1013.8,0
20191109T1400,26.905565,68.725945,1013.2,0
20191109T1500,26.745565,69.33422,1013,0
20191109T1600,26.645567,69.27293,1013.3,0
20191109T1700,26.015566,75.713905,1013.4,0
20191109T1800,26.465567,71.980286,1014,0
20191109T1900,25.525566,73.98013,1014.4,0
20191109T2000,25.455566,73.42264,1015,0
20191109T2100,25.635567,71.79228,1015.4,0
20191109T2200,25.295567,72.22391,1014.9,0
20191109T2300,25.225567,72.03289,1014.5,0
20191110T0000,24.985565,73.93788,1013.9,0
20191110T0100,24.635567,77.05935,1013.3,0
20191110T0200,24.405565,79.49109,1013.1,0
20191110T0300,24.185566,81.647125,1012.9,0
20191110T0400,23.645567,83.26157,1012.6,0
20191110T0500,24.135567,83.05936,1012.3,0
20191110T0600,23.805567,85.299934,1013.1,0.3
20191110T0700,23.725567,88.540886,1013.8,0.7
20191110T0800,23.145567,92.26142,1014.3,0.8
20191110T0900,23.685566,90.28543,1014.4,0.5
20191110T1000,23.955566,90.13728,1014.1,0.6
20191110T1100,24.005566,90.47012,1013.7,0.8
20191110T1200,24.725567,85.75214,1012.7,0.6
20191110T1300,24.795567,87.284485,1011.7,0.5
20191110T1400,24.485565,86.30737,1010.5,1
20191110T1500,24.105566,86.90895,1009.8,1.1
20191110T1600,23.845566,85.72344,1009.8,1.9
20191110T1700,23.755566,86.98576,1009.9,2.1
20191110T1800,23.885567,87.209915,1010.9,2.5
20191110T1900,23.835566,87.74094,1011.1,2.8
20191110T2000,24.235565,86.390785,1011.3,2.6
20191110T2100,24.115566,89.600494,1011.5,3
20191110T2200,23.795567,91.12105,1011.4,3.8
20191110T2300,24.225567,89.9352,1011,5.1
20191111T0000,24.445566,89.40478,1010.5,5.4
20191111T0100,24.415565,92.37752,1009.3,3.7
20191111T0200,24.645567,92.38806,1008.8,4.8
20191111T0300,24.925566,94.08424,1008.2,4.4
20191111T0400,25.035566,94.4842,1008.2,2.9
20191111T0500,25.485565,93.708984,1008.4,2.5
20191111T0600,25.375566,93.76129,1009.1,4.3
20191111T0700,25.565565,93.264015,1009.9,5.6
20191111T0800,25.445566,93.147644,1010.6,2.8
20191111T0900,25.765566,90.19352,1010.9,2.7
20191111T1000,25.645567,88.30628,1010.7,2.8
20191111T1100,25.105566,91.68857,1010.3,2.3
20191111T1200,24.745565,93.06372,1009.4,2.9
20191111T1300,25.255566,87.90479,1008.9,1.8
20191111T1400,25.935566,85.44777,1008.3,2.8
20191111T1500,25.295567,87.43058,1008,1.6
20191111T1600,25.255566,88.38442,1008.4,1.2
20191111T1700,25.235565,91.08993,1008.1,1.9
20191111T1800,25.115566,92.743484,1008.8,1.5
20191111T1900,24.735565,95.56059,1009.6,1.6
20191111T2000,24.765566,95.045845,1010.2,2.6
20191111T2100,24.825565,96.54235,1010.5,2.5
20191111T2200,24.905565,97.64823,1010.6,1.7
20191111T2300,25.025566,96.25668,1010.2,1
20191112T0000,25.185566,96.2018,1010,2.8
20191112T0100,24.885567,94.9349,1009.7,1
20191112T0200,24.765566,91.119316,1009.1,1
20191112T0300,24.235565,95.66454,1009.1,0.3
20191112T0400,24.165565,94.8006,1008.7,0
20191112T0500,24.605566,95.615135,1009.6,0
20191112T0600,24.425566,96.943436,1010.1,0
20191112T0700,26.425566,89.909706,1010.7,0
20191112T0800,27.515566,89.12538,1011.4,0.1
20191112T0900,28.425566,79.43168,1012.1,0
20191112T1000,28.605566,77.94797,1011.9,0
20191112T1100,28.825565,75.58583,1011.4,0
20191112T1200,28.965567,75.10934,1010.6,0
20191112T1300,28.805567,75.085106,1009.8,0
20191112T1400,28.895567,74.69384,1009.2,0.2
20191112T1500,28.485565,76.12814,1009.1,0.2
20191112T1600,28.305567,79.74998,1009.1,0
20191112T1700,27.105566,80.71105,1009.7,0.1
20191112T1800,26.835566,85.88952,1010.7,0
20191112T1900,26.465567,89.48318,1011.4,0
20191112T2000,26.515566,87.05513,1012.2,0.3
20191112T2100,26.495565,86.584625,1012.8,0.4
20191112T2200,25.875566,90.037865,1013,0.3
20191112T2300,25.815565,87.47168,1013,0.6
20191113T0000,25.535566,88.56489,1013.1,0.4
20191113T0100,24.995565,91.90435,1012.7,0
20191113T0200,24.935566,93.071396,1012.5,0.2
20191113T0300,24.685566,93.22975,1012.4,0.2
20191113T0400,24.615566,90.12356,1012.6,0.1
20191113T0500,24.965567,94.36864,1012.9,0.2
20191113T0600,25.235565,94.94423,1014.1,0.1
20191113T0700,26.245565,87.03333,1014.5,0.1
20191113T0800,26.705566,87.803246,1015.6,0
20191113T0900,27.785566,84.549965,1016.2,0
20191113T1000,27.855566,88.30649,1016.4,0.1
20191113T1100,27.545567,86.51673,1016.1,1.2
20191113T1200,27.205566,81.30862,1015.5,0.6
20191113T1300,26.305567,89.848595,1014.7,0.3
20191113T1400,26.015566,91.84332,1014.1,0
20191113T1500,26.205566,87.870895,1013.9,0.1
20191113T1600,26.445566,87.783615,1014,0.2
20191113T1700,25.145567,95.398094,1014.6,0.1
20191113T1800,25.525566,93.71038,1015.4,0
20191113T1900,25.215567,93.86823,1016,0
20191113T2000,25.295567,93.64607,1017,0
20191113T2100,25.285566,90.43668,1017.2,0.1
20191113T2200,24.675566,93.004745,1017.4,0.1
20191113T2300,24.425566,91.987595,1017.3,0.1
20191114T0000,24.165565,92.03062,1017.4,0
20191114T0100,23.995565,89.37447,1016.8,0
20191114T0200,23.965567,89.48144,1016.4,0.1
20191114T0300,23.815565,89.96382,1016.1,0
20191114T0400,23.855566,88.98405,1016.1,0.2
20191114T0500,24.465567,82.84122,1016.6,0.2
20191114T0600,24.765566,85.23494,1017.3,0.1
20191114T0700,25.965567,77.58296,1018,0
20191114T0800,26.535566,75.147316,1018.7,0
20191114T0900,28.335566,63.2423,1018.9,0
20191114T1000,29.065565,61.935158,1018.3,0
20191114T1100,29.065565,61.783066,1018,0
20191114T1200,28.835566,66.68906,1016.9,0.3
20191114T1300,27.985565,67.63273,1015.9,0.4
20191114T1400,26.965567,76.92521,1014.7,0.3
20191114T1500,25.625566,82.41549,1014.7,0.9
20191114T1600,25.545567,81.4586,1014.6,0.4
20191114T1700,24.865566,87.87488,1015.1,0.5
20191114T1800,25.285566,88.761185,1015.6,0.1
20191114T1900,24.845566,90.13773,1016.1,0.1
20191114T2000,25.305567,88.38807,1016.6,0.1
20191114T2100,25.205566,89.401245,1016.8,0.1
20191114T2200,24.855566,92.23065,1016.5,0.2
20191114T2300,24.755566,89.15495,1016.3,0
20191115T0000,24.475567,89.67855,1015.6,0.1
20191115T0100,23.935566,90.46591,1015.1,0.1
20191115T0200,24.135567,88.895424,1014.5,0.1
20191115T0300,24.025566,88.29325,1014.1,0
20191115T0400,23.955566,87.53619,1014.1,0.1
20191115T0500,24.555567,85.89357,1014.7,0.2
20191115T0600,24.845566,85.242516,1015.1,0.1
20191115T0700,25.825565,81.44207,1015.5,0.3
20191115T0800,25.805567,85.33255,1016.4,0.1
20191115T0900,27.595566,79.90069,1016.7,0.4
20191115T1000,27.365566,79.775665,1016.4,0.3
20191115T1100,27.005566,81.04049,1015.6,0.2
20191115T1200,28.015566,75.00992,1014.8,0.2
20191115T1300,27.895567,74.538956,1013.8,0.2
20191115T1400,28.085566,73.182205,1013.2,0.2
20191115T1500,28.015566,73.17078,1012.5,0
20191115T1600,27.735565,74.96696,1012.7,0
20191115T1700,25.985565,86.33327,1013,0.1
20191115T1800,26.505566,85.91202,1013.6,0
20191115T1900,25.325565,91.86509,1014.3,0
20191115T2000,25.315565,91.86462,1014.8,0.2
20191115T2100,25.125566,93.75251,1014.6,0
20191115T2200,25.065565,94.42841,1014.6,0.1
20191115T2300,24.585566,94.92678,1014.7,0.1
20191116T0000,24.175566,94.9728,1014,0.4
20191116T0100,24.205566,93.09783,1013.8,0.1
20191116T0200,24.415565,91.93144,1013.3,0.1
20191116T0300,23.895567,92.29727,1013.3,0.3
20191116T0400,24.035566,91.41165,1013.1,0
20191116T0500,24.455566,93.108086,1013.9,0
20191116T0600,24.375566,93.66905,1014.1,0
20191116T0700,24.965567,88.09589,1014.7,0
20191116T0800,24.985565,87.405846,1015.2,0
20191116T0900,26.965567,79.77327,1015.7,0.1
20191116T1000,27.355566,79.00829,1015.3,0.2
20191116T1100,26.655565,81.3423,1014.5,0.2
20191116T1200,27.735565,76.617584,1013.6,0.1
20191116T1300,28.405565,74.48331,1012.6,0.2
20191116T1400,28.365566,74.65707,1011.6,0
20191116T1500,28.155565,77.32686,1011.6,0
20191116T1600,28.145567,77.09318,1011.3,0
20191116T1700,26.185566,85.78029,1011.8,0
20191116T1800,26.035566,89.134026,1012.5,0
20191116T1900,25.105566,92.79885,1012.9,0
20191116T2000,25.395567,91.923706,1013.4,0
20191116T2100,24.695566,93.90677,1013.7,0
20191116T2200,23.935566,96.64513,1013.6,0
20191116T2300,23.965567,96.58727,1013.2,0
20191117T0000,23.305567,96.40107,1012.8,0
20191117T0100,23.245565,96.28305,1012.5,0
20191117T0200,23.355566,95.93519,1011.9,0
20191117T0300,23.145567,96.750145,1012,0
20191117T0400,23.335566,96.28472,1012.1,0
20191117T0500,23.065565,98.28789,1012.7,0
20191117T0600,22.805567,98.70567,1013.2,0
20191117T0700,24.865566,92.56531,1013.6,0
20191117T0800,25.105566,92.464554,1014.2,0
20191117T0900,27.725567,78.20419,1014.3,0
20191117T1000,28.275566,77.343605,1013.9,0
20191117T1100,28.575565,77.10737,1013,0
20191117T1200,29.515566,73.325325,1012,0
20191117T1300,29.705566,74.061424,1011.1,0
20191117T1400,29.405565,75.716995,1010.4,0
20191117T1500,29.035566,78.052574,1010.5,0
20191117T1600,28.865566,77.93649,1010.6,0
20191117T1700,26.795567,88.60065,1011.1,0
20191117T1800,26.345566,92.0236,1012.2,0
20191117T1900,25.255566,94.71751,1012.5,0
20191117T2000,25.095566,94.883575,1013.4,0
