LAT,,,,,16.0678,16.0678,16.0678,16.0678,16.0678
LON,,,,,108.221,108.221,108.221,108.221,108.221
ASL,,,,,11,11,11,11,11
CITY,,,,,Da Nang,Da Nang,Da Nang,Da Nang,Da Nang
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,2 m above gnd,MSL,sfc,sfc
NAME,,,,,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation (high resolution),Total Precipitation (low resolution)
UNIT,,,,,°C,%,hPa,mm,mm
AGGREGATION,,,,,,,,,
UTC_OFFSET,,,,,7,7,7,7,7
,,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation,Total Precipitation (low resolution)  [sfc]
2020,2,3,12,0,24.46,76,1017.1,0,0
2020,2,3,13,0,25.68,72,1016.4,0,0
2020,2,3,14,0,24.61,75,1015.1,0,0
2020,2,3,15,0,24.09,80,1014.6,0,0
2020,2,3,16,0,23.54,84,1015,0,0
2020,2,3,17,0,22.81,88,1015.3,0,0
2020,2,3,18,0,22,92,1016.2,0,0
2020,2,3,19,0,21.63,94,1016.9,0,0
2020,2,3,20,0,21.07,93,1017.2,0,0
2020,2,3,21,0,20.5,92,1017.6,0,0
2020,2,3,22,0,19.7,95,1016.9,0,0
2020,2,3,23,0,18.96,98,1016.7,0,0
2020,2,4,0,0,18.69,100,1016.4,0,0
2020,2,4,1,0,18.76,99,1016.5,0,0
2020,2,4,2,0,18.86,98,1015.8,0,0
2020,2,4,3,0,18.96,97,1016,0,0
2020,2,4,4,0,18.91,98,1016.1,0,0
2020,2,4,5,0,18.92,96,1016.1,0,0
2020,2,4,6,0,18.91,96,1016.5,0,0
2020,2,4,7,0,19.06,95,1017,0,0
2020,2,4,8,0,20.24,91,1017.8,0,0
2020,2,4,9,0,21.7,88,1018.4,0,0
2020,2,4,10,0,23.53,82,1018.5,0,0
2020,2,4,11,0,24.8,78,1017.5,0,0
2020,2,4,12,0,24.43,77,1016.6,0,0
2020,2,4,13,0,24.27,79,1015.4,0,0
2020,2,4,14,0,24.06,81,1014.9,0,0
2020,2,4,15,0,23.77,82,1014.8,0,0
2020,2,4,16,0,23.95,82,1015.3,0,0
2020,2,4,17,0,22.92,87,1015.1,0,0
2020,2,4,18,0,22,92,1015.9,0,0
2020,2,4,19,0,21.49,95,1016.5,0,0
2020,2,4,20,0,20.9,93,1017.3,0,0
2020,2,4,21,0,20.19,94,1017.9,0,0
2020,2,4,22,0,19.42,95,1017.6,0,0
2020,2,4,23,0,18.78,98,1017.4,0,0
2020,2,5,0,0,18.55,99,1016.9,0,0
2020,2,5,1,0,18.65,97,1016.3,0,0
2020,2,5,2,0,18.74,96,1016.6,0,0
2020,2,5,3,0,18.69,96,1016.9,0,0
2020,2,5,4,0,18.63,96,1017.1,0,0
2020,2,5,5,0,18.54,96,1017.1,0,0
2020,2,5,6,0,18.3,96,1017.7,0,0
2020,2,5,7,0,18.32,95,1018.5,0,0
2020,2,5,8,0,19.83,89,1018.9,0,0
2020,2,5,9,0,21.57,83,1019.5,0,0
2020,2,5,10,0,23.65,77,1018.7,0,0
2020,2,5,11,0,24.99,71,1017.5,0,0
2020,2,5,12,0,25.64,67,1016.3,0,0
2020,2,5,13,0,25.89,66,1015.4,0,0
2020,2,5,14,0,25.88,66,1015,0,0
2020,2,5,15,0,25.43,69,1014.5,0,0
2020,2,5,16,0,24.66,75,1014.9,0,0
2020,2,5,17,0,23.44,82,1015.4,0,0
2020,2,5,18,0,20.74,93,1015.9,0,0
2020,2,5,19,0,19.94,95,1015.9,0,0
2020,2,5,20,0,20.03,94,1016.5,0,0
2020,2,5,21,0,19.7,94,1016.6,0,0
2020,2,5,22,0,19.12,95,1016.9,0,0
2020,2,5,23,0,18.24,98,1016.7,0,0
2020,2,6,0,0,17.81,100,1016.6,0,0
2020,2,6,1,0,17.91,99,1015.9,0,0
2020,2,6,2,0,17.86,97,1016.2,0,0
2020,2,6,3,0,17.66,98,1016.4,0,0
2020,2,6,4,0,17.69,96,1016.5,0,0
2020,2,6,5,0,17.44,96,1016.5,0,0
2020,2,6,6,0,16.93,95,1017.3,0,0
2020,2,6,7,0,17.02,93,1018,0,0
2020,2,6,8,0,19.38,84,1018.2,0,0
2020,2,6,9,0,22.18,76,1018.4,0,0
2020,2,6,10,0,24.05,69,1017.8,0,0
2020,2,6,11,0,25.15,66,1017.3,0,0
2020,2,6,12,0,25.83,62,1016.1,0,0
2020,2,6,13,0,26.2,62,1015,0,0
2020,2,6,14,0,26.25,63,1014,0,0
2020,2,6,15,0,25.94,65,1013.3,0,0
2020,2,6,16,0,25.27,68,1013.3,0,0
2020,2,6,17,0,24.14,74,1014.1,0,0
2020,2,6,18,0,21.47,85,1014.5,0,0
2020,2,6,19,0,20.69,87,1015,0,0
2020,2,6,20,0,20.06,92,1015.9,0,0
2020,2,6,21,0,19.66,94,1016.8,0,0
2020,2,6,22,0,19.34,96,1017.4,0,0
2020,2,6,23,0,19.06,98,1017.2,0,0
