location,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport
lat,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821
lon,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125
asl,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241
variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Precipitation Total
unit,°C,°C,°C,%,%,%,hPa,hPa,hPa,mm
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,MSL,MSL,MSL,sfc
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation
,,,,,,,,,,
,,,,,,,,,,
timestamp,Da Nang International Airport Temperature [2 m elevation corrected],Da Nang International Airport Temperature [2 m elevation corrected],Temperature,Da Nang International Airport Relative Humidity [2 m],Da Nang International Airport Relative Humidity [2 m],Relative Humidity,Da Nang International Airport Mean Sea Level Pressure [MSL],Da Nang International Airport Mean Sea Level Pressure [MSL],Mean Sea Level Pressure,Total Precipitation
20190720T0000,31.025566,39.795567,33.959732,34.828842,72.63304,56.307842,1003.1,1006.7,1004.31256,1.2
20190721T0000,27.895567,39.16557,32.700153,34.776184,86.40646,61.139965,1004,1007.5,1005.55,16.3
20190722T0000,28.335566,36.66557,31.353065,51.7989,82.708855,73.330666,1003.1,1006.9,1005.05,3.3
20190723T0000,29.165565,37.635567,32.257236,38.999363,83.65332,64.65769,1001.8,1005.9,1004.1917,1.7
20190724T0000,29.175566,37.515568,32.590565,44.137463,81.55185,62.435047,1003.2,1007.5,1005.0083,1.7
20190725T0000,29.495565,36.87557,31.914732,41.876797,78.30808,64.49229,1005.1,1008.2,1006.77496,2
20190726T0000,28.955566,36.105568,30.98057,50.712894,87.70976,69.72627,1004.7,1007.8,1006.6667,3.9
20190727T0000,27.905565,35.91557,30.901398,47.928467,90.38539,73.91063,1004,1007.3,1005.66266,9.1
20190728T0000,27.565565,35.475567,29.886812,55.959038,89.21181,78.31895,1004.3,1007.5,1005.675,18.9
20190729T0000,27.245565,33.30557,29.59474,63.246395,89.77556,77.61851,1004.1,1006.5,1005.3582,5.1
20190730T0000,27.415565,33.23557,29.495981,61.045628,92.334045,77.519905,1000.8,1005.6,1003.12915,3.7
20190731T0000,27.485565,30.195566,28.894732,74.73748,89.33664,80.04969,999.3,1002.4,1000.9041,1.4000002
20190801T0000,28.455566,32.865566,30.243484,58.375927,74.08818,65.387535,998.2,1001.8,1000.3083,1.1
20190802T0000,29.435566,35.71557,31.831404,47.13539,67.03004,57.89918,998.9,1001.2,1000.06665,0.1
20190803T0000,29.715567,35.225567,31.946821,48.34624,65.958,56.27853,997.9,1001.3,999.7083,0
20190804T0000,28.665565,36.405567,31.75348,43.03943,88.75979,62.307682,999.2,1003.1,1000.8667,0
20190805T0000,27.395567,35.175568,30.403486,51.373417,95.2882,77.04723,1001.5,1004.7,1002.6624,1.5
20190806T0000,26.885567,32.975567,29.855566,63.81999,95.32583,83.225266,1001.4,1004.6,1003.27924,6.5
20190807T0000,27.895567,34.855568,30.782232,59.90044,98.46318,81.88648,998.7,1003.9,1001.40826,2.7
20190808T0000,27.815565,36.385567,30.902649,55.716408,99.27364,80.03977,998.3,1002,1000.2625,3.1000001
20190809T0000,27.705566,35.835567,30.296814,56.98287,91.117294,78.84547,999.1,1002.5,1000.53326,11.500001
20190810T0000,26.705566,36.565567,30.25515,53.400646,93.52857,79.84058,999.4,1004.1,1001.2541,23.999998
20190811T0000,28.285566,36.48557,32.19348,51.049767,90.03906,68.68261,1000.5,1004.1,1002.67084,0
20190812T0000,28.695566,38.18557,33.11098,44.028934,86.429726,63.881824,1002.2,1005.6,1003.875,0
20190813T0000,29.685566,37.05557,33.23515,47.154175,67.3933,57.963947,1003,1005.9,1004.2959,0
20190814T0000,30.635567,37.905567,33.433483,42.212196,61.443085,56.019672,1002.1,1006,1004.3958,0
20190815T0000,29.775566,38.39557,32.777233,46.428455,75.502556,63.46549,1001.4,1005.1,1003.74994,3.5
20190816T0000,29.285566,36.91557,32.765568,49.000374,89.0607,67.27753,1001.9,1006.3,1003.82916,1.2
20190817T0000,29.805567,38.21557,33.436813,45.134155,75.291725,60.221985,1003.4,1007.8,1005.5418,0
20190818T0000,30.005566,38.07557,33.303898,37.49436,73.01429,54.668438,1004,1008.5,1006.6208,0
20190819T0000,29.905565,38.84557,33.516403,39.45883,76.21618,58.541245,1002.5,1006,1004.34576,1.1
20190820T0000,29.675566,35.71557,31.811813,48.819473,79.16504,63.943546,1002.2,1005.6,1003.8542,0
20190821T0000,29.025566,37.855568,32.422234,36.276253,85.83279,63.121105,1003.2,1007.8,1005.23755,1.5
20190822T0000,28.175566,37.34557,31.388483,40.479282,90.17356,71.068825,1004.4,1008.2,1006.1125,18.5
20190823T0000,27.515566,34.015568,30.010153,52.278572,92.24014,78.83419,1005.5,1008.3,1006.97504,13.6
20190824T0000,27.785566,32.48557,29.658897,72.58505,90.80048,84.58564,1003.7,1007.5,1005.6458,29.2
20190825T0000,26.425566,35.155567,29.577652,57.03472,93.638275,82.29293,1003.2,1006,1004.62085,12.300001
20190826T0000,27.835566,35.675568,31.130152,50.89319,92.293686,75.25976,1002.2,1006.6,1004.66656,0.9
20190827T0000,27.965567,36.175568,31.163897,50.366615,92.879105,71.08563,1002.6,1007.6,1005.1084,0
20190828T0000,26.995565,31.895567,29.631819,73.59021,92.986176,82.84739,1003.5,1007.4,1005.4832,7.2
20190829T0000,24.955566,28.615566,26.707235,81.53815,93.72415,88.28945,995.2,1003.9,999.9333,107
20190830T0000,25.355566,31.855566,28.216812,71.17231,95.86037,83.783134,998.4,1005.2,1000.9041,4.2000003
20190831T0000,26.765566,32.59557,29.207644,66.311554,92.42662,80.938896,1002.9,1007.3,1004.5876,0.70000005
20190901T0000,26.845566,31.005566,28.15973,77.77044,96.80126,88.48004,1003,1006.8,1005.1501,38.599995
20190902T0000,27.025566,29.445566,27.930979,82.189514,93.20794,88.1917,998.8,1004.4,1001.2834,10.4
20190903T0000,26.405565,29.545567,27.795153,79.80058,92.706055,85.71497,996.8,999.6,998.20416,21.300001
20190904T0000,26.295567,31.545567,28.470985,71.86552,88.00029,80.830055,997.3,1001.3,998.7124,1.6000001
20190905T0000,26.835566,32.765568,29.60348,69.50172,88.688705,78.40527,999.9,1004.1,1001.53754,4.3999996
20190906T0000,27.165565,34.21557,30.027235,61.94814,95.975784,80.20254,1002,1006.1,1003.4959,12.000001
20190907T0000,27.115566,34.37557,29.675982,65.16622,93.85328,82.8866,1003.6,1007.2,1005.03754,3.1
20190908T0000,27.505566,35.62557,30.739733,53.607697,92.62926,78.1027,1003.4,1006.8,1005.30835,5
20190909T0000,27.805567,36.53557,31.368898,54.545208,86.31932,74.13335,1002.8,1006.8,1004.8376,1.1
20190910T0000,27.685566,35.12557,31.062647,60.94206,95.536606,75.410515,1004.6,1010.8,1006.9084,0.7
20190911T0000,27.245565,33.475567,30.19973,58.45295,94.74145,77.776054,1008.4,1012.4,1010.4417,1.4
20190912T0000,27.285566,32.12557,29.625986,73.37026,94.62111,84.145,1006.8,1011.6,1009.5417,19.300001
20190913T0000,26.465567,30.455566,28.178068,68.89083,93.46487,85.36319,1006.7,1009.9,1008.3167,5.8999996
20190914T0000,25.805567,32.455566,28.87015,72.796074,93.60822,84.09349,1006.3,1009.6,1008,0.4
20190915T0000,25.785566,32.695568,29.157652,64.16039,94.67816,80.92883,1006,1009.8,1008.0542,1.9000001
20190916T0000,25.895567,32.725567,29.198898,62.877075,90.73068,77.961624,1005.1,1009.1,1007.48334,0.1
20190917T0000,25.585566,33.64557,29.298897,59.76634,93.88155,78.11562,1006.1,1010.1,1008.0916,1.1
20190918T0000,26.755566,31.805567,28.8014,75.62242,89.36155,83.938774,1007.6,1011,1009.11255,3.8
20190919T0000,25.955566,30.515566,27.849314,80.26734,91.46948,87.3591,1008.8,1011.9,1010.20013,16.7
20190920T0000,25.795567,31.855566,28.245567,70.79422,96.72884,85.94199,1007.4,1011.2,1009.6958,12.400001
20190921T0000,25.475567,29.635567,27.732645,75.44446,92.814354,85.68548,1007.6,1011.8,1009.74585,2.3
20190922T0000,25.915565,31.305567,28.300982,64.169945,94.79515,79.60827,1011,1014.8,1012.48755,1.1
20190923T0000,24.945566,29.245565,26.782644,70.62041,93.42837,81.471535,1013.8,1016.8,1015.1792,3.9
20190924T0000,25.145567,31.315565,28.02765,64.75362,90.88463,77.54036,1013.9,1017.3,1015.5959,3.8
20190925T0000,25.625566,29.505566,26.96015,78.09675,95.071365,85.403175,1014.3,1017,1015.7751,6.899999
20190926T0000,25.295567,30.095566,27.2464,73.37421,92.54157,83.22881,1014.3,1017.6,1016.05835,6.0999994
20190927T0000,25.045567,31.265566,28.1214,64.95457,93.41222,78.76978,1014.1,1017.6,1015.8333,1.6000001
20190928T0000,25.045567,31.245565,28.074318,71.657295,93.35877,81.93746,1012.9,1016.7,1014.8584,0.70000005
20190929T0000,25.115566,31.845566,28.205147,65.444626,97.649605,83.38754,1011.7,1015.7,1013.66254,0
20190930T0000,24.955566,31.875566,28.484734,65.060196,98.469284,81.95347,1009.1,1012.8,1011.14996,0
20191001T0000,25.175566,32.225567,28.748896,69.16012,94.83187,83.18954,1008.9,1012.3,1010.79584,0.2
20191002T0000,27.045567,33.55557,29.86265,65.89487,92.70261,83.050606,1008.9,1012.3,1010.8291,0
20191003T0000,26.655565,33.585567,29.608896,70.50734,94.48564,83.02376,1008.8,1012.4,1010.85016,0.6
20191004T0000,24.765566,33.015568,28.733484,65.324104,94.991516,82.92306,1008,1012.3,1010.69995,0.1
20191005T0000,25.545567,32.21557,28.519732,65.127655,95.123695,81.387184,1009.4,1013,1011.4333,1
20191006T0000,25.085566,31.165565,27.890985,70.29815,93.52609,82.94578,1010.9,1013.8,1012.3,2.6999996
20191007T0000,24.825565,32.545567,28.168898,66.41063,93.58271,82.50492,1010,1013.4,1011.8875,1.9000001
20191008T0000,25.195566,32.41557,28.676817,67.45387,92.357414,81.2343,1011,1014.4,1012.55005,2.5000002
20191009T0000,25.855566,29.855566,27.363901,78.13738,93.16127,86.04642,1010.1,1014.1,1012.41675,5.3999996
20191010T0000,25.055567,31.095566,27.833067,71.19567,92.740944,84.4504,1010.3,1014.2,1012.0583,0.4
20191011T0000,24.905565,31.715567,28.2489,68.00825,92.85177,81.99793,1009.4,1013.3,1011.3457,0.5
20191012T0000,24.725567,31.575565,28.429316,67.90129,93.118996,82.54116,1009.2,1012.7,1011.1792,0.1
20191013T0000,26.165565,31.995565,28.503065,65.12297,93.12002,80.12501,1011,1014.6,1012.63763,3.2999997
20191014T0000,25.055567,29.755566,26.503065,73.71577,93.64142,88.65826,1012.7,1016.1,1014.4084,13
20191015T0000,24.725567,26.895567,25.777649,84.059364,98.999306,92.53687,1013.1,1016.2,1014.7126,17.000004
20191016T0000,24.765566,28.135567,26.258484,83.73179,95.86363,91.03153,1012.7,1016.7,1014.6374,33.5
20191017T0000,25.735565,28.825565,27.3739,82.10865,95.24821,89.46354,1012.3,1016.5,1014.5249,26.699999
20191018T0000,25.645567,30.205566,27.602648,76.05967,95.4243,87.61716,1013.3,1016.1,1014.6418,10.400001
20191019T0000,24.675566,29.315565,27.238897,82.46727,94.18933,88.888954,1013.7,1017.2,1015.23737,9.700001
20191020T0000,24.085566,30.685566,27.205984,76.309,94.40616,86.75825,1012.7,1016.7,1014.5793,2.8999996
20191021T0000,24.435566,30.115566,27.338898,74.516205,95.440414,85.851524,1010.1,1014.5,1012.4375,1.4000001
20191022T0000,24.375566,29.835566,27.232239,73.90488,93.95231,85.5571,1007.9,1012.1,1010.35406,0.5
20191023T0000,23.925566,31.785566,27.694733,68.76186,96.2985,86.20734,1007.9,1011.4,1009.73334,0
20191024T0000,24.735565,31.125566,27.868065,75.013336,98.059944,88.23141,1010,1014,1011.9001,0.7
20191025T0000,25.425566,29.745565,27.459738,80.53939,94.12041,87.36142,1011.4,1015.3,1013.30835,5.4
20191026T0000,26.275566,31.145567,28.056818,70.79526,92.93223,84.20634,1011.5,1015.2,1013.26666,7.2000003
20191027T0000,26.095566,29.545567,27.545565,80.772484,93.54384,87.63135,1010.9,1014.7,1012.87085,2.9000003
20191028T0000,25.805567,30.195566,27.795568,75.032295,93.40748,84.67587,1011.2,1014.6,1013.04156,3.6
20191029T0000,24.705566,27.315565,25.700981,83.89986,97.181465,90.066284,1011.8,1014.9,1013.2083,19.4
20191030T0000,23.945566,25.765566,24.860987,81.9373,95.66206,89.5761,1009.4,1013.5,1011.25836,61.100002
20191031T0000,24.885567,25.955566,25.430565,89.65084,95.68841,92.94981,1007.1,1011.6,1009.23737,111.70001
20191101T0000,24.125566,28.445566,25.925568,82.63651,93.90053,89.37927,1009.8,1012.8,1011.22925,14.8
20191102T0000,24.435566,27.855566,25.848898,84.613754,96.614204,92.40219,1009.8,1013.6,1011.8791,8.7
20191103T0000,25.305567,28.665565,26.735565,71.09462,92.87786,82.03767,1010.9,1013.9,1012.31244,2.7999997
20191104T0000,24.425566,28.655565,26.428894,67.5739,95.567696,83.45063,1011,1014.5,1012.69586,0.8000001
20191105T0000,23.835566,27.585566,25.790565,65.367775,95.07982,80.1959,1009.9,1013.8,1011.9375,2.5
20191106T0000,22.365566,28.735565,25.698067,67.32338,97.746994,84.050804,1008,1012.4,1010.3875,0.90000004
20191107T0000,23.255566,28.375566,25.894318,73.186035,96.57587,85.27113,1010.7,1014.7,1012.52484,2.5
20191108T0000,22.675566,27.255566,25.017647,64.79092,90.6218,79.04283,1012.9,1017.7,1015.26666,3.3000002
20191109T0000,22.215567,27.445566,25.07557,65.43874,94.10481,78.646614,1013,1017.4,1014.97925,5
20191110T0000,23.145567,24.985565,24.088484,73.93788,92.26142,86.100494,1009.8,1014.4,1012.2126,30.699999
20191111T0000,24.415565,25.935566,25.123068,85.44777,97.64823,92.24698,1008,1010.9,1009.4124,67.29999
20191112T0000,24.165565,28.965567,26.693064,74.69384,96.943436,86.05332,1008.7,1013,1010.5999,7.3
20191113T0000,24.425566,27.855566,25.785566,81.30862,95.398094,90.46346,1012.4,1017.4,1014.84174,4.2
20191114T0000,23.815565,29.065565,25.753065,61.783066,92.23065,81.61129,1014.6,1018.9,1016.6001,3.9999998
20191115T0000,23.935566,28.085566,25.882647,73.17078,94.92678,84.72702,1012.5,1016.7,1014.60004,3.1
20191116T0000,23.895567,28.405565,25.692236,74.48331,96.64513,87.21115,1011.3,1015.7,1013.4458,1.7000002
20191117T0000,22.805567,29.705566,25.935982,73.325325,98.70567,88.69221,1010.4,1014.3,1012.5208,0
20191118T0000,24.645567,30.005566,26.670568,73.09447,96.03221,86.959724,1012.2,1015.9,1013.95844,0
20191119T0000,23.115566,29.355566,25.89015,63.57382,97.338875,81.777794,1014,1017,1015.4834,6
20191120T0000,24.125566,27.135567,25.532646,75.930176,92.54888,85.1065,1014.4,1017.8,1016.0708,6.8999996
20191121T0000,23.235565,28.285566,25.579733,67.54316,91.40148,81.131996,1014.6,1018.3,1016.3626,2.1
20191122T0000,22.255566,28.415565,24.828066,64.00329,93.42629,80.91386,1014.4,1018.1,1016.09576,1.2
20191123T0000,20.495565,28.215567,24.07515,64.14833,96.52817,82.90012,1014,1017.3,1015.3376,0
20191124T0000,22.335566,27.805567,25.02848,74.97472,94.920044,85.39468,1013.3,1017.6,1015.37915,0.2
20191125T0000,22.045567,28.455566,25.2564,61.726295,98.10742,83.0659,1014.2,1018.8,1016.4165,9.700001
20191126T0000,23.285566,26.565565,25.032232,85.756065,97.93702,93.53229,1013.2,1017.3,1015.3291,37.600002
20191127T0000,25.095566,28.245565,26.108063,81.38044,96.03601,91.899025,1014.1,1017.1,1015.5042,30.599995
20191128T0000,24.835566,26.835566,25.62432,83.9524,94.610085,89.71647,1015.1,1018.5,1016.43335,41.899998
20191129T0000,24.035566,26.515566,25.186396,86.12291,98.2918,91.57804,1015.5,1018.2,1016.62085,23.5
20191130T0000,23.775566,25.415565,24.523483,87.00661,96.4771,92.484886,1014.5,1017.5,1015.9707,22.5
20191201T0000,23.495565,27.735565,24.93682,72.991745,92.91318,85.37893,1014.4,1016.8,1015.74164,3.8999999
20191202T0000,22.205566,25.725567,23.857649,75.01465,94.91705,82.05074,1015.9,1019.9,1018.1042,7.0000005
20191203T0000,20.765566,23.485565,21.928064,67.33896,85.15871,76.69272,1017.8,1020.7,1019.125,1.5000001
20191204T0000,19.605566,22.295567,21.269316,66.16952,85.582954,75.45486,1017.8,1021.1,1019.4417,1.7
20191205T0000,19.385567,21.945566,20.856815,60.29855,87.553185,72.56428,1018.4,1022.3,1020.12915,0.1
20191206T0000,16.935566,23.095566,20.596817,51.21428,90.48029,67.11722,1020.8,1024.1,1022.3,2.5
20191207T0000,16.925566,22.755566,19.936815,50.585747,91.65621,67.27208,1020.1,1024.2,1022.18744,0
20191208T0000,19.075565,22.025566,20.3614,65.039154,89.29803,74.614746,1020.3,1023.5,1021.6792,1.1
20191209T0000,18.575565,22.695566,20.488483,73.69672,95.577225,85.46764,1017.3,1021.2,1019.39996,5.1
20191210T0000,18.385567,24.525566,21.129318,66.157166,92.66507,82.70141,1015.1,1019.2,1017.02496,0
20191211T0000,18.095566,25.135567,21.618065,67.01591,96.71717,82.945564,1015,1018.4,1016.6541,2.1
20191212T0000,20.565565,24.735565,22.450981,78.368164,95.1597,87.847664,1016.1,1018.9,1017.4751,7.0999994
20191213T0000,20.365566,26.845566,23.543066,65.356834,93.21893,82.27523,1016.9,1020.6,1018.7249,0
20191214T0000,21.665565,26.075565,23.62973,81.80209,97.205185,90.10455,1016.3,1020.5,1018.31244,5.8
20191215T0000,22.425566,26.305567,24.203064,79.2388,96,89.01162,1015.7,1018.5,1017.05005,1.3000002
20191216T0000,22.585566,27.665565,24.695984,77.68302,97.112236,89.33512,1013.3,1016.7,1015.3167,0.2
20191217T0000,22.145567,27.665565,24.733482,76.42244,96.45889,89.743164,1014.4,1017.4,1015.72516,0
20191218T0000,21.905565,28.165565,24.904734,74.311005,97.80491,88.70756,1013.4,1017.5,1015.5876,0.2
20191219T0000,22.565565,26.635567,24.688898,76.73013,97.45138,88.18335,1013.8,1017.8,1015.7583,1.3000002
20191220T0000,21.815565,27.255566,24.325981,76.92664,98.40696,90.68012,1013.1,1017.6,1015.39996,1
20191221T0000,21.025566,26.755566,23.909735,79.36116,100.04398,92.31043,1012.6,1017.4,1014.91675,2.2
20191222T0000,22.135567,28.145567,24.928068,74.03714,98.22389,89.34949,1012.1,1016.4,1014.125,0
20191223T0000,21.645567,28.005566,24.365564,71.369385,97.39134,88.5766,1011.7,1016,1013.91254,0
20191224T0000,21.475567,27.215567,24.387648,72.257996,98.5838,87.75216,1013.7,1017.3,1015.29175,0
20191225T0000,20.975567,26.615566,23.330564,72.49386,95.687584,87.18533,1011.5,1016,1013.9583,0.1
20191226T0000,21.375566,25.645567,23.317236,75.74146,97.37789,87.317085,1012.3,1016.6,1014.54156,0
20191227T0000,20.205566,25.745565,22.843485,76.8989,99.312874,88.72762,1015.4,1018.9,1016.9375,3.7999992
20191228T0000,20.305567,25.005566,22.933897,81.145836,99.43478,89.68176,1014.9,1018.1,1016.5583,2.8
20191229T0000,22.185566,24.955566,23.633066,80.7431,94.85732,88.03733,1014.1,1017.3,1015.8125,1.9000001
20191230T0000,22.475567,25.015566,23.83265,81.136154,95.10143,90.31143,1015.3,1018.7,1016.7791,1.3
20191231T0000,23.195566,26.575565,24.411814,83.22857,97.163246,91.97904,1017.5,1020.9,1018.9876,8.7
